Title,Application_date,Place_of_work,Company,Url,Description,Date_of_announcement,Region,Site
Delavec v proizvodnji - Lonstroff Logatec,/,Logatec,Naton d.o.o.,https://www.mojedelo.com/delavec-v-proizvodnji-lonstroff-logatec/d-514571,"Podjetje Lonstroff iz Logatca, ki se ukvarja s proizvodnjo gumenih izdelkov za farmacevtsko in medicinsko industrijo, razpisuje več delovnih mest DELAVEC V PROIZVODNJI M/Ž. Delo poteka v 4 izmenskem urniku. Proizvodno podjetje Lonstroff je del med...",27.1.2021,Gorenjska,mojedelo.com
Komercialist za področje laboratorijskih kemikalij in opreme m/ž,/,Osrednjeslovenska regija,HSG KARIERA,https://www.mojedelo.com/komercialist-za-podrocje-laboratorijskih-kemikalij-in-opreme-mz/d-514460,"Za našega naročnika, vodilno podjetje na področju prodaje in distribucije proizvodov za laboratorije, medicinske opreme in enteralne prehrane iščemo novega sodelavca na delovnem mestu Komercialist za področje laboratorijskega programa. ",26.1.2021,Gorenjska,mojedelo.com
Vpenjalec m/ž,/,Kamnik,Personal center d.o.o.,https://www.mojedelo.com/vpenjalec-mz/d-514510,"Če si želite zanesljive zaposlitve v teh kriznih časih, se nam čimprej prijavite! Za našega naročnika iz Kamnika, ki se ukvarja s proizvodnjo kovinskih izdelkov in opreme, iščemo več sodelavcev.",26.1.2021,Gorenjska,mojedelo.com
Poslovodja gostinskega podjetja (m/ž),/,Šenčur,Ržišnik Perc d.o.o.,https://www.mojedelo.com/poslovodja-gostinskega-podjetja-mz/d-514423,"Opis del in nalog: vodenje podjetja z gostinsko dejavnostjo, organizacija in planiranje procesov na področjih: kuhinja, strežba, razvoz, catering, take away, priprava letnega načrta in programa dela ... Pričakujemo vsaj 4 leta delovnih izkušenj na...",26.1.2021,Gorenjska,mojedelo.com
Mesar (m/ž) na Gorenjskem,/,Gorenjska,Trenkwalder d.o.o.,https://www.mojedelo.com/mesar-mz-na-gorenjskem/d-511192,Veliko trgovsko podjetje v svojo ekipo vabi nove sodelavce iz različnih krajev po Sloveniji. Pridružite se izkušenim mesarjem v prodajalnah in poskrbite za dobro postrežbo kupcem!,26.1.2021,Gorenjska,mojedelo.com
Skladiščnik Šenčur m/ž,/,Šenčur,HSG KARIERA,https://www.mojedelo.com/skladiscnik-sencur-mz/d-514377,"Za našega naročnika, uspešno logistično podjetje, iščemo kandidata za delovno mesto Skladiščnik m/ž.",25.1.2021,Gorenjska,mojedelo.com
Razvijalec programske opreme in aplikacij,/,Kranj,Trenkwalder d.o.o.,https://www.mojedelo.com/razvijalec-programske-opreme-in-aplikacij/d-514293,"Želimo te spoznati, ker vemo, da si posebej navdušen nad iskanjem rešitev v zapletenih situacijah in da te veselijo nove tehnologije. Zanimivo karierno priložnost zate imamo v proizvodnem podjetju, ki pospešeno vlaga v razvoj in inovativnost. Moti...",25.1.2021,Gorenjska,mojedelo.com
Razvijalec elektronskih vezij (m/ž) v Kranju,/,Kranj,Trenkwalder d.o.o.,https://www.mojedelo.com/razvijalec-elektronskih-vezij-mz-v-kranju/d-514297,"Naj bo 2021 leto pozitivnih sprememb! In zakaj je lahko zaposlitev v podjetju, ki uspešno deluje v elektro branži, ena izmed teh? Ker boste vključeni v zanimive razvojne projekte, ker bodo vaše dobre in inovaitvne ideje uslišane in ustrezno nagraj...",25.1.2021,Gorenjska,mojedelo.com
Gradbeni inženir za področje ekonomike gradnje (m/ž),/,Šenčur,Protim Ržišnik Perc arhitekti in inženirji d.o.o.,https://www.mojedelo.com/gradbeni-inzenir-za-podrocje-ekonomike-gradnje-mz/d-514345,"Delo v skupini inženirjev za področje ekonomike gradnje obsega pregled 3D BIM modelov za stavbe in infrastrukturo, kontrolo opisov in skladnost modela, izdelavo izvlečkov popisov izvedbenih del s pomočjo BIM modela, pripravo projektantske ocene in...",25.1.2021,Gorenjska,mojedelo.com
Delavec za srednje zahtevna dela v sektorju proizvodnje,/,Ljubljana ,Personal center d.o.o.,https://www.mojedelo.com/delavec-za-srednje-zahtevna-dela-v-sektorju-proizvodnje/d-514358,Nudimo zaposlitev dodatnim sodelavcem za delovno mesto DELAVEC ZA SREDNJE ZAHTEVNA DELA V SEKTORJU PROIZVODNJE..,25.1.2021,Gorenjska,mojedelo.com
Kuharski pomočnik m/ž,/,Naklo,HSG KARIERA,https://www.mojedelo.com/kuharski-pomocnik-mz/d-514319,"Za našega naročnika, podjetje, ki oskrbuje trgovsko verigo s pekovskimi izdelki in slaščicami, iščemo kuharskega pomočnika m/ž.",25.1.2021,Gorenjska,mojedelo.com
Komercialist na terenu m/ž,/,Gorenjska,HSG KARIERA,https://www.mojedelo.com/komercialist-na-terenu-mz/d-514327,"Za našega naročnika, zelo uspešno podjetje iz pomurske regije, z več kot 25-letno tradicijo s področja živilske industrije ter trgovine na drobno in debelo, iščemo kandidata/-ko za zasedbo delovnega mesta Komercialist na terenu.",25.1.2021,Gorenjska,mojedelo.com
.NET (C#) razvojnik,/,Naklo,SRC d.o.o.,https://www.mojedelo.com/net-c-razvojnik/d-514280,"K sodelovanju vabimo .NET razvijalca, ki bo sodeloval pri pri pripravi celovitega načrta za razvoj programske opreme na področju zdravstva. Delo poteka v Naklem.",25.1.2021,Gorenjska,mojedelo.com
Vodja recepcije m/ž,/,okolica Kranja,ADECCO H.R. d.o.o.,https://www.mojedelo.com/vodja-recepcije-mz/d-514275,"Si želite nadaljevati svojo kariero vuspešnem hotelu z visoko kakovostnimi storitvami in ponudbo?Si želite dolgoročne zaposlitve v sodelovalnem kolektivu? Potem ne zamudite vrhunske karierne priložnosti! V sodelovanju z našim naročnikom, uspešni...",25.1.2021,Gorenjska,mojedelo.com
Odgovorni projektant sistemov tehničnega varovanja,/,Kamnik,Zarja elektronika d.o.o.,https://www.mojedelo.com/odgovorni-projektant-sistemov-tehnicnega-varovanja/d-502039,"Pričakujemo: Vsaj VII. stopnja izobrazbe elektro smeri, opravljen strokovni izpit IZS in pridobljen naziv in žig odgovornega projektanta..",25.1.2021,Gorenjska,mojedelo.com
Orodjar (m/ž) v Kranju,/,Kranj,Trenkwalder d.o.o.,https://www.mojedelo.com/orodjar-mz-v-kranju/d-512320,"Čas je za novo službo! Pridružite se uveljavljenemu in mednarodno uspešnemu podjetju, ki vam zagotavlja konkurenčno plačilo in zaposlitev za nedoločen čas, v ospredje pa postavlja inovacije in delo z naprednimi tehnologijami.",25.1.2021,Gorenjska,mojedelo.com
Pomožni delavec (m/ž) v okolici Ljubljane,/,okolica Ljubljane,Trenkwalder d.o.o.,https://www.mojedelo.com/pomozni-delavec-mz-v-okolici-ljubljane/d-512425,Iščete delo v eni izmeni in zaposlitev za nedoločen čas ter obožujete terensko delo? Pridružite se podjetju z dolgoletno tradicijo na področju montaže talnih oblog in sanacije objektov. ,25.1.2021,Gorenjska,mojedelo.com
Elektro vzdrževalec (m/ž) na Gorenjskem ,/,Gorenjska,Trenkwalder d.o.o.,https://www.mojedelo.com/elektro-vzdrzevalec-mz-na-gorenjskem/d-512548,Uveljavljeno slovensko podjetje išče motivirane elektro vzdrževalce! Si želite dinamičnih delovnih nalog in možnost napredovanja? Ste pri svojem delu natančni in samostojni? Prijavite se zdaj!,25.1.2021,Gorenjska,mojedelo.com
Delavec v proizvodnji (m/ž),/,Tržič,Cablex-T d.o.o. ,https://www.mojedelo.com/delavec-v-proizvodnji-mz/d-503772,"Vaše naloge bodo obsegale: izdelava kvalitetnih proizvodov po delovnem nalogu, izvajanje operacij po tehnološkem postopku in izvajanje  avtokontrole,...",24.1.2021,Gorenjska,mojedelo.com
Specialist v računovodstvu m/ž,/,Gorenjska regija,HSG KARIERA,https://www.mojedelo.com/specialist-v-racunovodstvu-mz/d-514245,"Za našega naročnika, priznano slovensko podjetje s 30-letno tradicijo na področju kabelske konfekcije, specializirano za belo tehniko in avtomobilsko industrijo, iščemo novega sodelavca na delovnem mestu Specialist v računovodstvu.",22.1.2021,Gorenjska,mojedelo.com
Procesni tehnolog,/,Komenda,Raycap d.o.o.,https://www.mojedelo.com/procesni-tehnolog/d-514211,"Iščemo procesnega tehnologa, ki bi bil s svojim znanjem in izkušnjami pripravljen sprejeti izziv in se osebno ter strokovno razvijati v mednarodnem podjetju.",22.1.2021,Gorenjska,mojedelo.com
Samostojni sodelavec v prodaji (m/ž),/,Lesce,"TRISA, D.O.O.",https://www.mojedelo.com/samostojni-sodelavec-v-prodaji-mz/d-514214,"Od vas pričakujemo: organiziranost, natančnost, samoinciativnost, odgovornost, sposobnost in pripravljenost na timsko delo, odlične komunikacijske sposobnosti, aktivno znanje angleškega jezika (znanje nemškega in hrvaškega je prednost), računalniš...",22.1.2021,Gorenjska,mojedelo.com
Varilec – monter,/,Kranj,Roto group d.o.o.,https://www.mojedelo.com/varilec-monter/d-514093,"Pričakujemo: ročne spretnosti, iznajdljivost in izvajalske sposobnosti, vsaj 2 leti delovnih izkušenj na primerljivih delovnih mestih, zanesljivost in odgovornost..",22.1.2021,Gorenjska,mojedelo.com
Vzdrževalec - nastavljalec (m/ž),/,Jesenice,Personal center d.o.o.,https://www.mojedelo.com/vzdrzevalec-nastavljalec-mz/d-514086,"Vaše odgovornosti bodo: nastavljanje strojev in priprav po navodilih izmenskih mojstrov, tekoče vzdrževanje in popravila strojev in priprav ter skrbi za njihovo procesno sposobnost, preventivno vzdrževanje strojev in priprav...",22.1.2021,Gorenjska,mojedelo.com
Serviser gozdarske mehanizacije m/ž,/,Bled,Manpower d.o.o.,https://www.mojedelo.com/serviser-gozdarske-mehanizacije-mz/d-514068,"Za našega naročnika, sodobno gozdarsko podjetje, iščemo serviserja gozdne mehanizacije m/ž.",21.1.2021,Gorenjska,mojedelo.com
"CAM-programer, operater CNC-stroja m/ž",/,Poljane nad Škofjo Loko,Tehmetal d.o.o.,https://www.mojedelo.com/cam-programer-operater-cnc-stroja-mz/d-514033,"DELOVNO MESTO ZAJEMA OPRAVLJANJE NASLEDNJIH NALOG: tehnična znanja in poznavanje tehnoloških postopkov v proizvodnji obdelave kovin na CNC obdelovalnih strojih, poznavanje  Solid CAM - Solid Works  ali druga programska orodja skladno s projektnimi...",21.1.2021,Gorenjska,mojedelo.com
Monter sončnih elektrarn (m/ž),/,Medvode,TEHNOSOL d.o.o.,https://www.mojedelo.com/monter-soncnih-elektrarn-mz/d-513997,"Opis delovnega mesta: montaža strojnih, elektro  in ostalih inštalacij s področja obnovljivih virov energije (predvsem montaža sončnih in vetrnih elektrarn)..",21.1.2021,Gorenjska,mojedelo.com
Vodja prodaje (m/ž),/,Medvode,TEHNOSOL d.o.o.,https://www.mojedelo.com/vodja-prodaje-mz/d-513998,"Uživate v prodaji, ste dobri v pridobivanju novih strank, organiziranju prodajnih procesov ter motiviranju zaposlenih za doseganje skupnih ciljev? Potem vas vabimo, da sprejmete izziv in se prijavite na odprto pozicijo: Vodja poslovne prodaje (m/ž...",21.1.2021,Gorenjska,mojedelo.com
Vodja montaže (m/ž),/,Medvode,TEHNOSOL d.o.o.,https://www.mojedelo.com/vodja-montaze-mz/d-514000,"Opis delovnega mesta: vodenje montaže po posameznih projektih, oblikovanje monterskih ekip za posamezne montaže (lastni monterji in monterji kooperantov..",21.1.2021,Gorenjska,mojedelo.com
Disponent - Organizator prevozov,/,Vodice,JERMAN TRANSPORT d.o.o.,https://www.mojedelo.com/disponent-organizator-prevozov/d-514008,"Zaposlimo disponenta (Organizatorja prevozov) tovornih vozil v mednarodnem transportu z vsaj dvemi leti izkušenj in znanjem vsaj dveh tujih jezikov (angleški in nemški, ali francoski). ",21.1.2021,Gorenjska,mojedelo.com
Vodja finančno računovodskega sektorja m/ž,/,Osrednjeslovenska regija,HSG KARIERA,https://www.mojedelo.com/vodja-financno-racunovodskega-sektorja-mz/d-513907,"Za našega naročnika, uspešno podjetje z 28 letno zgodovino in izkušnjami na področju gradenj, obnov in vzdrževanj komunalnih vodov iščemo novega sodelavca na delovnem mestuVodja finančno računovodskega sektorja.",20.1.2021,Gorenjska,mojedelo.com
GLS kurir-ka v Škofji Loki,/,Škofja Loka,General logistics systems  d.o.o. - GLS pogodbeni partner,https://www.mojedelo.com/gls-kurir-ka-v-skofji-loki/d-513910,Pogodbeni partner išče kurirja ali kurirko za lokacijo Škofja loka z okolico.,20.1.2021,Gorenjska,mojedelo.com
Operater na betonarni (m/ž),/,Gorenjska,Personal center d.o.o.,https://www.mojedelo.com/operater-na-betonarni-mz/d-513923,"Za uspešno in rastoče podjetje s tradicijo, ki deluje na področju mednarodnega transporta in logističnih storitev iščemo sodelavca na področju: OPERATER NA BETONARNI (m/ž).",20.1.2021,Gorenjska,mojedelo.com
CNC Operater (potopne in žične erozije),/,Komenda,"Plamtex INT., d.o.o.",https://www.mojedelo.com/cnc-operater-potopne-in-zicne-erozije/d-516093,,12.2.2021,Gorenjska,mojedelo.com
Samostojni računovodja,/,Kamnik,NZ-KONTO D.O.O.,https://www.mojedelo.com/samostojni-racunovodja/d-515975,"Smo manjši računovodski servis z večletno tradicijo. Medse vabimo novega sodelavca za delovno mesto: Računovodja v računovodskem servisu m/ž. Delovne naloge: - samostojno knjiženje poslovnih dogodkov, - obračun DDV, - obračun plač, - izdelav...",11.2.2021,Gorenjska,mojedelo.com
Vodja skladišča in odpreme,/,Stahovica,UVECTO d.o.o.,https://www.mojedelo.com/vodja-skladisca-in-odpreme/d-515971,"Vodenje zaloge v internem sistemu, usklajevanje zalog med skladišči, vodenje in organiziranje odpreme, skrb za naročilo drobnega inventarja. Delo vključuje tudi vsakodnevno pakiranje in odpremo. Iskanje, vodenje in organizacija študentov, kontrola...",11.2.2021,Gorenjska,mojedelo.com
"Voznik tovornega vozila EU, CH",/,Jesenice,URH TRANSPORT - GAŠPER URH S.P. ,https://www.mojedelo.com/voznik-tovornega-vozila-eu-ch/d-515732,"- Prevoz blaga v mednarodnem prometu EU, CH- Pomoč pri natovarjanju in raztovarjanju blaga- Skrb za urejenost tovornega vozila- Spremljanje in izpolnjevanje transportne dokumentacije",9.2.2021,Gorenjska,mojedelo.com
Tehnik kontrolor ( več delovnih mest),/,"Ljubljana, Kranj",REGIA GROUP d.d.,https://www.mojedelo.com/tehnik-kontrolor-vec-delovnih-mest/d-514612,"Uspešno podjetje Regia Group zaradi rasti in širitve poslovanja vabi ambiciozne kandidate, da se pridružijo naši motivirani ekipi. Delovne naloge:- opravljanje tehničnih pregledov motornih in priklopnih vozil.",27.1.2021,Gorenjska,mojedelo.com
Administrator,/,Kamnik ,UVECTO d.o.o.,https://www.mojedelo.com/administrator/d-516388,"Iščete zaposlitev in radi delate z ljudmi? Želite biti uspešni in za svoje delo dobro nagrajeni? Ste pripravljeni na nove izzive? Smo mlada, zagnana ekipa, ki se ukvarja s spletno trgovino in zaradi širjenja prodaje potrebuje nove sodelavce. Delo...",15.2.2021,Gorenjska,mojedelo.com
Vzdrževalec,/,Sežana,Kras d.o.o.,https://www.mojedelo.com/vzdrzevalec/d-516505,"Od kandidatov pričakujemo: srednješolsko oziroma poklicno izobrazbo strojne oziroma tehnične smeri (strojne, kovinarske, elektro smeri, elektronik..)..",17.2.2021,Primorsko-notranjska,mojedelo.com
Samostojni inženir za podporo strankam,/,Ajdovščina,C-Astral d.o.o.,https://www.mojedelo.com/samostojni-inzenir-za-podporo-strankam/d-516523,"Pričakujemo: -zelo dobro poznavanje Microsoft Office orodij (Excel, Word in PPT), poznavanje področja inženiringa (predvsem UAV), aktivno znanje angleškega jezika.",19.02.2021,Primorsko-notranjska,mojedelo.com
Administracija/prodaja,/,Ajdovščina,C-Astral d.o.o.,https://www.mojedelo.com/administracijaprodaja/d-515822,"Pričakujemo: končano vsaj VI stopnjo študija smeri Ekonomija ipd., odgovorno in samostojno delo ter samoiniciativnost, željo po neprestanem učenju, vsaj 2 leti delovnih izkušenj na podobnih delovnih mestih,... Delo v mladem kolektivu in v mednarod...",19.02.2021,Primorsko-notranjska,mojedelo.com
Strokovni sodelavec za kopenski / letalski transport m/ž,/,Ljubljana ali Koper,Samer Global Logistics d.o.o.,https://www.mojedelo.com/strokovni-sodelavec-za-kopenski-letalski-transport-mz/d-475404,"Najmanj 3 leta delovnih izkušenj na področju kamionskih prevozov in letalskih prevozov, aktivno znanje angleškega jezika, zaželeno je znanje italijanskega jezika ni pa nujno.. Dobri pogoji dela, mesečno plačilo: po dogovoru, z dodatki - nagradni b...",19.02.2021,Primorsko-notranjska,mojedelo.com
Vodja projektov v marketingu m/ž,/,Izola,Sanofarm d.o.o.,https://www.mojedelo.com/vodja-projektov-v-marketingu-mz/d-514514,"Opis nalog za katere bo odgovoren/-na: določanje ciljev in priprava strategij razvoja in trženja zaupanih blagovnih znamk, skrb za dobičkonosnost dodeljenih projektov in izboljšave, načrtovanje, izvedba in koordinacija sodelavcev ter poročanje, pr...",19.02.2021,Primorsko-notranjska,mojedelo.com
Živilski tehnolog (m/ž),/,Laze pri Logatcu,"Kele & Kele d.o.o., Mlekarna Krepko",https://www.mojedelo.com/zivilski-tehnolog-mz/d-516779,"Odgovorni boste za: tehnološki razvoj novih izdelkov, uvajanje novih izdelkov v tehnološki proces proizvodnje, spremljanje in vpeljavo izboljšav obstoječih tehnoloških procesov, določanje tehnološkega reda v proizvodnji, vpeljavo in nadzor izvajan...",18.02.2021,Primorsko-notranjska,mojedelo.com
Skrbnik ključnih kupcev (m/ž),/,Laze pri Logatcu,"Kele & Kele d.o.o., Mlekarna Krepko",https://www.mojedelo.com/skrbnik-kljucnih-kupcev-mz/d-516780,"Odgovorni boste za: obstoječe ključne kupce v segmentu javnih naročil ter pridobivanje novih naročnikov, načrtovanje in realizacijo prodajnih aktivnosti z namenom doseganja ciljne prodaje, sodelovanje pri raziskovanju tržišča in konkurence ter spr...",18.02.2021,Primorsko-notranjska,mojedelo.com
Strokovni sodelavec za področje kemije in varstva okolja (m/ž),/,Laze pri Logatcu,"Kele & Kele d.o.o., Mlekarna Krepko",https://www.mojedelo.com/strokovni-sodelavec-za-podrocje-kemije-in-varstva-okolja-mz/d-516781,"Odgovorni boste za: odvzemanje vzorcev in izvajanje vseh fizikalnih, kemijskih, mikrobioloških in senzoričnih analiz, obvladovanje informacijskih sistemov v okviru laboratorijske kontrole in vodenje predpisane dokumentacije, odgovornost za vzdržev...",18.02.2021,Primorsko-notranjska,mojedelo.com
Vzdrževalec m/ž,/,Stari trg pri Ložu,Kovinoplastika Lož d.o.o.,https://www.mojedelo.com/vzdrzevalec-mz/d-516888,"Od kandidatov pričakujemo: srednja strokovna izobrazbo tehnične ali druge ustrezne smeri, srednja poklicna izobrazba tehnične ali druge ustrezne smeri.",18.02.2021,Primorsko-notranjska,mojedelo.com
Prodajalec-optik - Postojna,/,Postojna,Planeta d.o.o. Optika Clarus,https://www.mojedelo.com/prodajalec-optik-postojna/d-516863,"Vaše naloge bodo: svetovanje pri nakupu in prodaji korekcijskih, sončnih očal in kontaktnih leč, svetovanje in informiranje o pravilni uporabi očal in kontaktnih leč, naročanje in sprejem na okulistični pregled, pridobivanje strank na okulistične ...",18.02.2021,Primorsko-notranjska,mojedelo.com
Strokovni sodelavec za kontroling (m/ž),/,Notranjska regija,REKRUTER jkps d.o.o.,https://www.mojedelo.com/strokovni-sodelavec-za-kontroling-mz/d-516842,Za uspešno mednarodno podjetje iščemo strokovnjaka na področju kontrolinga.,18.02.2021,Primorsko-notranjska,mojedelo.com
Razvojni inženir programske opreme,/,Ajdovščina,C-Astral d.o.o.,https://www.mojedelo.com/razvojni-inzenir-programske-opreme/d-516524,"Pričakujemo: najmanj 3 leta izkušenj s programiranjem v jeziku C in C ++, obvladovanja RTOS in Linux operacijskih sistemov in načrtovanja programske opreme za delo v realnem času, poznavanje mikroprocesorskih arhitektur RISC, CISC, internih vodil ...",18.02.2021,Primorsko-notranjska,mojedelo.com
